ukprn,he_provider,year,country,students,school_lat,school_lon,country_lat,country_lon
10007114.0,University of the Highlands and Islands,2021/2022,norway,5,0.0,0.0,64.5731537,11.52803643954819
10039956.0,The University of Law,2021/2022,norway,10,51.520537,-0.1317372594285641,64.5731537,11.52803643954819
10007784.0,University College London,2021/2022,norway,50,51.52420305,-0.1330007242592954,64.5731537,11.52803643954819
10007793.0,University of South Wales,2021/2022,norway,80,51.5860894,-2.990616,64.5731537,11.52803643954819
10007163.0,The University of Warwick,2021/2022,norway,25,34.072792994445145,-118.16620014398012,64.5731537,11.52803643954819
10007164.0,"University of the West of England, Bristol",2021/2022,norway,5,51.50076785,-2.5503106339491204,64.5731537,11.52803643954819
10006566.0,The University of West London,2021/2022,norway,10,51.5070185,-0.3028075365414086,64.5731537,11.52803643954819
10007165.0,The University of Westminster,2021/2022,norway,45,51.5168987,-0.1433051680871159,64.5731537,11.52803643954819
10003614.0,The University of Winchester,2021/2022,norway,115,51.0626897,-1.3328889649771818,64.5731537,11.52803643954819
10007139.0,University of Worcester,2021/2022,norway,10,42.26866245,-71.81183596837596,64.5731537,11.52803643954819
10007713.0,York St John University,2021/2022,norway,10,53.9653269,-1.0806968459195585,64.5731537,11.52803643954819
10007167.0,The University of York,2021/2022,norway,20,40.80775585,-73.96161411567529,64.5731537,11.52803643954819
10008071.0,AA School of Architecture,2021/2022,russia,20,9.0129509,38.729008,64.6863136,97.7453061
10007783.0,The University of Aberdeen,2021/2022,russia,10,57.1639306,-2.100875776271873,64.6863136,97.7453061
10007856.0,Aberystwyth University,2021/2022,russia,5,52.41554955,-4.065054179671381,64.6863136,97.7453061
10000291.0,Anglia Ruskin University,2021/2022,russia,20,52.20338815,0.1350225704824107,64.6863136,97.7453061
10003212.0,Hult International Business School Ltd,2021/2022,russia,35,0.0,0.0,64.6863136,97.7453061
10007759.0,Aston University,2021/2022,russia,25,52.48619045,-1.888468930261664,64.6863136,97.7453061
10007857.0,Bangor University,2021/2022,russia,5,53.2300234,-4.13008199555879,64.6863136,97.7453061
10007850.0,The University of Bath,2021/2022,russia,40,43.674218,-79.3995879,64.6863136,97.7453061
10005343.0,Queen's University Belfast,2021/2022,russia,10,54.5842881,-5.933656245995208,64.6863136,97.7453061
10037544.0,BIMM University,2021/2022,russia,5,51.4795566,-0.1960698,64.6863136,97.7453061
10007760.0,Birkbeck College,2021/2022,russia,20,51.52184485,-0.130215506706738,64.6863136,97.7453061
10007140.0,Birmingham City University,2021/2022,russia,10,52.4822706,-1.8888147987150583,64.6863136,97.7453061
10006840.0,The University of Birmingham,2021/2022,russia,20,52.4350159,-1.947159562796694,64.6863136,97.7453061
10000385.0,The Arts University Bournemouth,2021/2022,russia,20,50.7418816,-1.8976735,64.6863136,97.7453061
10000824.0,Bournemouth University,2021/2022,russia,10,50.7230558,-1.864860039740045,64.6863136,97.7453061
10031982.0,BPP University,2021/2022,russia,15,51.50537905,-0.2233795030670667,64.6863136,97.7453061
10000886.0,The University of Brighton,2021/2022,russia,25,0.0,0.0,64.6863136,97.7453061
10007786.0,The University of Bristol,2021/2022,russia,45,51.50076785,-2.5503106339491204,64.6863136,97.7453061
10000961.0,Brunel University London,2021/2022,russia,25,51.5326092,-0.4740498907267291,64.6863136,97.7453061
10000975.0,Buckinghamshire New University,2021/2022,russia,5,51.62782205,-0.75343598276741,64.6863136,97.7453061
10007787.0,The University of Buckingham,2021/2022,russia,10,52.0244524,-0.7378417452243633,64.6863136,97.7453061
10010308.0,Cambridge Arts and Sciences Limited,2021/2022,russia,5,0.0,0.0,64.6863136,97.7453061
10007788.0,The University of Cambridge,2021/2022,russia,60,52.1867003,0.1365079636390316,64.6863136,97.7453061
10001143.0,Canterbury Christ Church University,2021/2022,russia,5,51.2791824,1.090362831802724,64.6863136,97.7453061
10007814.0,Cardiff University,2021/2022,russia,20,51.4876641,-3.17916036266798,64.6863136,97.7453061
10057213.0,CEG UFP Limited,2021/2022,russia,10,0.0,0.0,64.6863136,97.7453061
10007141.0,The University of Central Lancashire,2021/2022,russia,5,0.0,0.0,64.6863136,97.7453061
10007848.0,University of Chester,2021/2022,russia,5,53.20026425,-2.899318862131976,64.6863136,97.7453061
10001478.0,"City, University of London",2021/2022,russia,140,51.527658200000005,-0.103524473356483,64.6863136,97.7453061
10007761.0,Courtauld Institute of Art,2021/2022,russia,10,51.51149315,-0.1177288758263113,64.6863136,97.7453061
10001726.0,Coventry University,2021/2022,russia,25,52.4056372,-1.4997222676795412,64.6863136,97.7453061
10007822.0,Cranfield University,2021/2022,russia,5,52.0701329,-0.6287023427161589,64.6863136,97.7453061
10006427.0,University for the Creative Arts,2021/2022,russia,10,51.2162625,-0.8060567021382656,64.6863136,97.7453061
10001883.0,De Montfort University,2021/2022,russia,15,52.63047175,-1.1402281049813487,64.6863136,97.7453061
10007851.0,University of Derby,2021/2022,russia,5,52.937954700000006,-1.497999105195924,64.6863136,97.7453061
10007852.0,The University of Dundee,2021/2022,russia,5,56.45796755,-2.9821483135375493,64.6863136,97.7453061
10007143.0,University of Durham,2021/2022,russia,35,54.7743725,-1.5766714,64.6863136,97.7453061
10007789.0,The University of East Anglia,2021/2022,russia,30,51.5075713,0.0641476,64.6863136,97.7453061
10007144.0,The University of East London,2021/2022,russia,10,51.5075713,0.0641476,64.6863136,97.7453061
10007823.0,Edge Hill University,2021/2022,russia,5,53.55830545,-2.869269278551262,64.6863136,97.7453061
10007772.0,Edinburgh Napier University,2021/2022,russia,5,55.93110635,-3.2093902303057424,64.6863136,97.7453061
10007790.0,The University of Edinburgh,2021/2022,russia,85,55.94836645,-3.185681320007981,64.6863136,97.7453061
10007791.0,The University of Essex,2021/2022,russia,20,51.538100850000006,0.7123974191663069,64.6863136,97.7453061
10007792.0,The University of Exeter,2021/2022,russia,80,0.0,0.0,64.6863136,97.7453061
10045476.0,Met Film School Limited,2021/2022,russia,10,0.0,0.0,64.6863136,97.7453061
10007762.0,Glasgow Caledonian University,2021/2022,russia,10,55.86746635,-4.250245389417843,64.6863136,97.7453061
10002681.0,Glasgow School of Art,2021/2022,russia,5,55.8663077,-4.263900066705968,64.6863136,97.7453061
10007794.0,The University of Glasgow,2021/2022,russia,60,55.87341905,-4.289052856658881,64.6863136,97.7453061
10007145.0,University of Gloucestershire,2021/2022,russia,5,51.8731804,-2.2239706215311656,64.6863136,97.7453061
10002718.0,Goldsmiths College,2021/2022,russia,35,51.47328395,-0.0366267475526088,64.6863136,97.7453061
10007146.0,The University of Greenwich,2021/2022,russia,45,0.0,0.0,64.6863136,97.7453061
10007764.0,Heriot-Watt University,2021/2022,russia,15,55.91029585,-3.323447514558347,64.6863136,97.7453061
10007147.0,University of Hertfordshire,2021/2022,russia,15,51.75174425,-0.2390497944594473,64.6863136,97.7453061
10007148.0,The University of Huddersfield,2021/2022,russia,5,0.0,0.0,64.6863136,97.7453061
10007149.0,The University of Hull,2021/2022,russia,5,53.7690324,-0.3674979,64.6863136,97.7453061
10003270.0,"Imperial College of Science, Technology and Medicine",2021/2022,russia,80,0.0,0.0,64.6863136,97.7453061
10013220.0,Institute of Art - London Limited,2021/2022,russia,10,0.0,0.0,64.6863136,97.7453061
10082570.0,Kaplan International Colleges U.K. Limited,2021/2022,russia,15,0.0,0.0,64.6863136,97.7453061
10007767.0,Keele University,2021/2022,russia,5,53.0016756,-2.270694218876779,64.6863136,97.7453061
10007150.0,The University of Kent,2021/2022,russia,20,51.29508745,1.0673312821552283,64.6863136,97.7453061
10003645.0,King's College London,2021/2022,russia,160,51.50308545,-0.090002121148269,64.6863136,97.7453061
10003678.0,Kingston University,2021/2022,russia,25,51.4030739,-0.3032181426130893,64.6863136,97.7453061
10007768.0,The University of Lancaster,2021/2022,russia,25,54.0098429,-2.787576781958986,64.6863136,97.7453061
10003854.0,Leeds Arts University,2021/2022,russia,5,53.80880495,-1.5511542789300523,64.6863136,97.7453061
10003861.0,Leeds Beckett University,2021/2022,russia,5,53.826144150000005,-1.5933537200236456,64.6863136,97.7453061
10003798.0,Le Cordon Bleu Limited,2021/2022,russia,5,0.0,0.0,64.6863136,97.7453061
10007795.0,The University of Leeds,2021/2022,russia,25,53.8430407,-1.58866989583375,64.6863136,97.7453061
10007796.0,The University of Leicester,2021/2022,russia,5,52.6082649,-1.081000558579433,64.6863136,97.7453061
10003957.0,Liverpool John Moores University,2021/2022,russia,5,53.41238439999999,-2.980926958955171,64.6863136,97.7453061
10006842.0,The University of Liverpool,2021/2022,russia,15,0.0,0.0,64.6863136,97.7453061
10007162.0,"University of the Arts, London",2021/2022,russia,165,51.51768525,-0.1163358438934449,64.6863136,97.7453061
10007769.0,London Business School,2021/2022,russia,25,51.5263869,-0.1611521852618121,64.6863136,97.7453061
10007797.0,University of London (Institutes and activities),2021/2022,russia,5,0.0,0.0,64.6863136,97.7453061
10004048.0,London Metropolitan University,2021/2022,russia,10,51.5173823,-0.0883495992581633,64.6863136,97.7453061
10004078.0,London South Bank University,2021/2022,russia,20,51.4977032,-0.1018088772029535,64.6863136,97.7453061
10004063.0,London School of Economics and Political Science,2021/2022,russia,65,51.51459765,-0.1164219910462142,64.6863136,97.7453061
10004035.0,The Film Education Training Trust Limited,2021/2022,russia,5,0.0,0.0,64.6863136,97.7453061
10004113.0,Loughborough University,2021/2022,russia,20,52.763845,-1.237258153986855,64.6863136,97.7453061
10004180.0,The Manchester Metropolitan University,2021/2022,russia,15,0.0,0.0,64.6863136,97.7453061
10007798.0,The University of Manchester,2021/2022,russia,90,51.57236815,-1.3114536688023473,64.6863136,97.7453061
10009527.0,Istituto Marangoni Limited,2021/2022,russia,50,0.0,0.0,64.6863136,97.7453061
10004351.0,Middlesex University,2021/2022,russia,15,51.65912265,-0.1333415102521861,64.6863136,97.7453061
10007799.0,Newcastle University,2021/2022,russia,50,54.98017505,-1.6146802127187847,64.6863136,97.7453061
10048199.0,Northeastern University London,2021/2022,russia,5,51.5061905,-0.0715902,64.6863136,97.7453061
10007138.0,The University of Northampton,2021/2022,russia,5,0.0,0.0,64.6863136,97.7453061
10001282.0,University of Northumbria at Newcastle,2021/2022,russia,15,0.0,0.0,64.6863136,97.7453061
10004775.0,Norwich University of the Arts,2021/2022,russia,5,52.63062395,1.295000721697714,64.6863136,97.7453061
10007154.0,University of Nottingham,2021/2022,russia,30,52.9387428,-1.2002956927457429,64.6863136,97.7453061
10004797.0,The Nottingham Trent University,2021/2022,russia,20,52.95814555,-1.1545502016035694,64.6863136,97.7453061
10004930.0,Oxford Brookes University,2021/2022,russia,30,51.755223,-1.2301040395972822,64.6863136,97.7453061
10007774.0,The University of Oxford,2021/2022,russia,75,51.7659214,-1.2631250075112073,64.6863136,97.7453061
10007801.0,University of Plymouth,2021/2022,russia,10,50.3757001,-4.139378575455437,64.6863136,97.7453061
10007155.0,The University of Portsmouth,2021/2022,russia,15,50.7938881,-1.0978796,64.6863136,97.7453061
10007775.0,Queen Mary University of London,2021/2022,russia,115,51.52471385,-0.0393104428430625,64.6863136,97.7453061
10005389.0,Ravensbourne University London,2021/2022,russia,5,51.50165815,0.0057044604863487,64.6863136,97.7453061
10007802.0,The University of Reading,2021/2022,russia,45,56.4650368,-2.961257790665237,64.6863136,97.7453061
10086591.0,Regent's University London Limited,2021/2022,russia,50,0.0,0.0,64.6863136,97.7453061
10005500.0,Robert Gordon University,2021/2022,russia,10,57.1187364,-2.139306576766816,64.6863136,97.7453061
10007776.0,Roehampton University,2021/2022,russia,15,51.4485315,-0.2440107112266461,64.6863136,97.7453061
10007835.0,Royal Academy of Music,2021/2022,russia,10,51.52346355,-0.1518619331620812,64.6863136,97.7453061
10007777.0,Royal College of Art,2021/2022,russia,5,51.4792809,-0.1704550872167491,64.6863136,97.7453061
10007778.0,Royal College of Music,2021/2022,russia,15,51.499477600000006,-0.1771007182751799,64.6863136,97.7453061
10005561.0,Royal Conservatoire of Scotland,2021/2022,russia,5,55.86638255,-4.257549087975787,64.6863136,97.7453061
10007816.0,The Royal Central School of Speech and Drama,2021/2022,russia,10,51.54430755,-0.1741025801918736,64.6863136,97.7453061
10005553.0,Royal Holloway and Bedford New College,2021/2022,russia,40,51.424449550000006,-0.5642561069587715,64.6863136,97.7453061
10007803.0,The University of St. Andrews,2021/2022,russia,60,56.3429876,-2.7939691452666806,64.6863136,97.7453061
10007843.0,"St Mary's University, Twickenham",2021/2022,russia,5,51.4371611,-0.3361972,64.6863136,97.7453061
10007156.0,The University of Salford,2021/2022,russia,5,53.48650835,-2.263828005883872,64.6863136,97.7453061
10007780.0,SOAS University of London,2021/2022,russia,5,51.5218979,-0.1288676341954016,64.6863136,97.7453061
10005790.0,Sheffield Hallam University,2021/2022,russia,5,53.38172635,-1.462795139475161,64.6863136,97.7453061
10007157.0,The University of Sheffield,2021/2022,russia,20,53.3806759,-1.4840345,64.6863136,97.7453061
10007158.0,The University of Southampton,2021/2022,russia,20,0.0,0.0,64.6863136,97.7453061
10008098.0,Study Group,2021/2022,russia,5,49.8320762,24.0335223,64.6863136,97.7453061
10007804.0,The University of Stirling,2021/2022,russia,20,0.0,0.0,64.6863136,97.7453061
10007805.0,The University of Strathclyde,2021/2022,russia,15,55.8618812,-4.241956565778082,64.6863136,97.7453061
10007160.0,The University of Surrey,2021/2022,russia,35,0.0,0.0,64.6863136,97.7453061
10007806.0,The University of Sussex,2021/2022,russia,35,0.0,0.0,64.6863136,97.7453061
10007855.0,Swansea University,2021/2022,russia,10,51.6080596,-3.9773969,64.6863136,97.7453061
10007161.0,Teesside University,2021/2022,russia,5,54.5695266,-1.2355444297582996,64.6863136,97.7453061
10008017.0,Trinity Laban Conservatoire of Music and Dance,2021/2022,russia,5,51.4833429,-0.0069469,64.6863136,97.7453061
10007807.0,Ulster University,2021/2022,russia,5,54.604374,-5.929176,64.6863136,97.7453061
10039956.0,The University of Law,2021/2022,russia,10,51.520537,-0.1317372594285641,64.6863136,97.7453061
10007784.0,University College London,2021/2022,russia,195,51.52420305,-0.1330007242592954,64.6863136,97.7453061
10007793.0,University of South Wales,2021/2022,russia,5,51.5860894,-2.990616,64.6863136,97.7453061
10007163.0,The University of Warwick,2021/2022,russia,55,34.072792994445145,-118.16620014398012,64.6863136,97.7453061
10007164.0,"University of the West of England, Bristol",2021/2022,russia,10,51.50076785,-2.5503106339491204,64.6863136,97.7453061
10006566.0,The University of West London,2021/2022,russia,5,51.5070185,-0.3028075365414086,64.6863136,97.7453061
10007165.0,The University of Westminster,2021/2022,russia,115,51.5168987,-0.1433051680871159,64.6863136,97.7453061
10007713.0,York St John University,2021/2022,russia,5,53.9653269,-1.0806968459195585,64.6863136,97.7453061
10007167.0,The University of York,2021/2022,russia,25,40.80775585,-73.96161411567529,64.6863136,97.7453061
,Total,2021/2022,san_marino,5,0.3596739,32.7525748,43.9458623,12.458306
10003212.0,Hult International Business School Ltd,2021/2022,serbia,5,0.0,0.0,44.02432285,21.07657433209902
10007850.0,The University of Bath,2021/2022,serbia,5,43.674218,-79.3995879,44.02432285,21.07657433209902
10007760.0,Birkbeck College,2021/2022,serbia,5,51.52184485,-0.130215506706738,44.02432285,21.07657433209902
10007786.0,The University of Bristol,2021/2022,serbia,5,51.50076785,-2.5503106339491204,44.02432285,21.07657433209902
10007788.0,The University of Cambridge,2021/2022,serbia,25,52.1867003,0.1365079636390316,44.02432285,21.07657433209902
10001478.0,"City, University of London",2021/2022,serbia,5,51.527658200000005,-0.103524473356483,44.02432285,21.07657433209902
10007143.0,University of Durham,2021/2022,serbia,5,54.7743725,-1.5766714,44.02432285,21.07657433209902
10007790.0,The University of Edinburgh,2021/2022,serbia,5,55.94836645,-3.185681320007981,44.02432285,21.07657433209902
10007791.0,The University of Essex,2021/2022,serbia,5,51.538100850000006,0.7123974191663069,44.02432285,21.07657433209902
10007794.0,The University of Glasgow,2021/2022,serbia,5,55.87341905,-4.289052856658881,44.02432285,21.07657433209902
10007146.0,The University of Greenwich,2021/2022,serbia,5,0.0,0.0,44.02432285,21.07657433209902
10003270.0,"Imperial College of Science, Technology and Medicine",2021/2022,serbia,5,0.0,0.0,44.02432285,21.07657433209902
10003645.0,King's College London,2021/2022,serbia,10,51.50308545,-0.090002121148269,44.02432285,21.07657433209902
10003678.0,Kingston University,2021/2022,serbia,5,51.4030739,-0.3032181426130893,44.02432285,21.07657433209902
10007768.0,The University of Lancaster,2021/2022,serbia,5,54.0098429,-2.787576781958986,44.02432285,21.07657433209902
10007795.0,The University of Leeds,2021/2022,serbia,5,53.8430407,-1.58866989583375,44.02432285,21.07657433209902
10007769.0,London Business School,2021/2022,serbia,5,51.5263869,-0.1611521852618121,44.02432285,21.07657433209902
10004078.0,London South Bank University,2021/2022,serbia,10,51.4977032,-0.1018088772029535,44.02432285,21.07657433209902
10004063.0,London School of Economics and Political Science,2021/2022,serbia,10,51.51459765,-0.1164219910462142,44.02432285,21.07657433209902
10007798.0,The University of Manchester,2021/2022,serbia,5,51.57236815,-1.3114536688023473,44.02432285,21.07657433209902
10007154.0,University of Nottingham,2021/2022,serbia,5,52.9387428,-1.2002956927457429,44.02432285,21.07657433209902
10004797.0,The Nottingham Trent University,2021/2022,serbia,5,52.95814555,-1.1545502016035694,44.02432285,21.07657433209902
10004930.0,Oxford Brookes University,2021/2022,serbia,5,51.755223,-1.2301040395972822,44.02432285,21.07657433209902
10007774.0,The University of Oxford,2021/2022,serbia,20,51.7659214,-1.2631250075112073,44.02432285,21.07657433209902
10007775.0,Queen Mary University of London,2021/2022,serbia,10,51.52471385,-0.0393104428430625,44.02432285,21.07657433209902
10086591.0,Regent's University London Limited,2021/2022,serbia,15,0.0,0.0,44.02432285,21.07657433209902
10007776.0,Roehampton University,2021/2022,serbia,5,51.4485315,-0.2440107112266461,44.02432285,21.07657433209902
10007803.0,The University of St. Andrews,2021/2022,serbia,5,56.3429876,-2.7939691452666806,44.02432285,21.07657433209902
10007157.0,The University of Sheffield,2021/2022,serbia,5,53.3806759,-1.4840345,44.02432285,21.07657433209902
10007806.0,The University of Sussex,2021/2022,serbia,5,0.0,0.0,44.02432285,21.07657433209902
10007784.0,University College London,2021/2022,serbia,15,51.52420305,-0.1330007242592954,44.02432285,21.07657433209902
10007163.0,The University of Warwick,2021/2022,serbia,5,34.072792994445145,-118.16620014398012,44.02432285,21.07657433209902
10007165.0,The University of Westminster,2021/2022,serbia,10,51.5168987,-0.1433051680871159,44.02432285,21.07657433209902
,Total,2021/2022,serbia,285,0.3596739,32.7525748,44.02432285,21.07657433209902
10008071.0,AA School of Architecture,2021/2022,switzerland,10,9.0129509,38.729008,46.7985624,8.2319736
10007783.0,The University of Aberdeen,2021/2022,switzerland,20,57.1639306,-2.100875776271873,46.7985624,8.2319736
10007849.0,Abertay University,2021/2022,switzerland,10,56.4631526,-2.97467889452203,46.7985624,8.2319736
10007856.0,Aberystwyth University,2021/2022,switzerland,10,52.41554955,-4.065054179671381,46.7985624,8.2319736
10000163.0,AECC University College,2021/2022,switzerland,10,50.7277694,-1.828112718200746,46.7985624,8.2319736
10000291.0,Anglia Ruskin University,2021/2022,switzerland,5,52.20338815,0.1350225704824107,46.7985624,8.2319736
10008899.0,The Ashridge (Bonar Law Memorial) Trust,2021/2022,switzerland,10,0.0,0.0,46.7985624,8.2319736
10003212.0,Hult International Business School Ltd,2021/2022,switzerland,35,0.0,0.0,46.7985624,8.2319736
10007759.0,Aston University,2021/2022,switzerland,5,52.48619045,-1.888468930261664,46.7985624,8.2319736
10007857.0,Bangor University,2021/2022,switzerland,10,53.2300234,-4.13008199555879,46.7985624,8.2319736
10000571.0,Bath Spa University,2021/2022,switzerland,10,51.374858,-2.438714578176041,46.7985624,8.2319736
10007850.0,The University of Bath,2021/2022,switzerland,110,43.674218,-79.3995879,46.7985624,8.2319736
10007152.0,University of Bedfordshire,2021/2022,switzerland,5,51.87773245,-0.4100516576576037,46.7985624,8.2319736
10005343.0,Queen's University Belfast,2021/2022,switzerland,5,54.5842881,-5.933656245995208,46.7985624,8.2319736
10037544.0,BIMM University,2021/2022,switzerland,25,51.4795566,-0.1960698,46.7985624,8.2319736
10007760.0,Birkbeck College,2021/2022,switzerland,15,51.52184485,-0.130215506706738,46.7985624,8.2319736
10007140.0,Birmingham City University,2021/2022,switzerland,5,52.4822706,-1.8888147987150583,46.7985624,8.2319736
10006840.0,The University of Birmingham,2021/2022,switzerland,35,52.4350159,-1.947159562796694,46.7985624,8.2319736
10000385.0,The Arts University Bournemouth,2021/2022,switzerland,15,50.7418816,-1.8976735,46.7985624,8.2319736
10000824.0,Bournemouth University,2021/2022,switzerland,10,50.7230558,-1.864860039740045,46.7985624,8.2319736
10031982.0,BPP University,2021/2022,switzerland,15,51.50537905,-0.2233795030670667,46.7985624,8.2319736
10000886.0,The University of Brighton,2021/2022,switzerland,25,0.0,0.0,46.7985624,8.2319736
10000936.0,The University College of Osteopathy,2021/2022,switzerland,10,51.5001841,-0.0945986866758249,46.7985624,8.2319736
10007786.0,The University of Bristol,2021/2022,switzerland,55,51.50076785,-2.5503106339491204,46.7985624,8.2319736
10000961.0,Brunel University London,2021/2022,switzerland,20,51.5326092,-0.4740498907267291,46.7985624,8.2319736
10000975.0,Buckinghamshire New University,2021/2022,switzerland,20,51.62782205,-0.75343598276741,46.7985624,8.2319736
10007787.0,The University of Buckingham,2021/2022,switzerland,10,52.0244524,-0.7378417452243633,46.7985624,8.2319736
10007788.0,The University of Cambridge,2021/2022,switzerland,75,52.1867003,0.1365079636390316,46.7985624,8.2319736
10007814.0,Cardiff University,2021/2022,switzerland,30,51.4876641,-3.17916036266798,46.7985624,8.2319736
10007854.0,Cardiff Metropolitan University,2021/2022,switzerland,5,51.4960947,-3.212761538586665,46.7985624,8.2319736
10024024.0,Central Film School London,2021/2022,switzerland,5,0.0,0.0,46.7985624,8.2319736
10007137.0,The University of Chichester,2021/2022,switzerland,5,0.0,0.0,46.7985624,8.2319736
10001478.0,"City, University of London",2021/2022,switzerland,85,51.527658200000005,-0.103524473356483,46.7985624,8.2319736
10001653.0,Conservatoire for Dance and Drama,2021/2022,switzerland,10,0.0,0.0,46.7985624,8.2319736
10007761.0,Courtauld Institute of Art,2021/2022,switzerland,5,51.51149315,-0.1177288758263113,46.7985624,8.2319736
10001726.0,Coventry University,2021/2022,switzerland,5,52.4056372,-1.4997222676795412,46.7985624,8.2319736
10007822.0,Cranfield University,2021/2022,switzerland,10,52.0701329,-0.6287023427161589,46.7985624,8.2319736
10006427.0,University for the Creative Arts,2021/2022,switzerland,5,51.2162625,-0.8060567021382656,46.7985624,8.2319736
10001883.0,De Montfort University,2021/2022,switzerland,10,52.63047175,-1.1402281049813487,46.7985624,8.2319736
10007851.0,University of Derby,2021/2022,switzerland,5,52.937954700000006,-1.497999105195924,46.7985624,8.2319736
10007852.0,The University of Dundee,2021/2022,switzerland,20,56.45796755,-2.9821483135375493,46.7985624,8.2319736
10007143.0,University of Durham,2021/2022,switzerland,85,54.7743725,-1.5766714,46.7985624,8.2319736
10007789.0,The University of East Anglia,2021/2022,switzerland,20,51.5075713,0.0641476,46.7985624,8.2319736
10007144.0,The University of East London,2021/2022,switzerland,10,51.5075713,0.0641476,46.7985624,8.2319736
10007823.0,Edge Hill University,2021/2022,switzerland,5,53.55830545,-2.869269278551262,46.7985624,8.2319736
10007772.0,Edinburgh Napier University,2021/2022,switzerland,10,55.93110635,-3.2093902303057424,46.7985624,8.2319736
10007790.0,The University of Edinburgh,2021/2022,switzerland,155,55.94836645,-3.185681320007981,46.7985624,8.2319736
10007791.0,The University of Essex,2021/2022,switzerland,35,51.538100850000006,0.7123974191663069,46.7985624,8.2319736
10002313.0,ESCP Europe Business School,2021/2022,switzerland,5,0.0,0.0,46.7985624,8.2319736
10007792.0,The University of Exeter,2021/2022,switzerland,120,0.0,0.0,46.7985624,8.2319736
10008640.0,Falmouth University,2021/2022,switzerland,5,50.1489643,-5.07044720681594,46.7985624,8.2319736
10045476.0,Met Film School Limited,2021/2022,switzerland,15,0.0,0.0,46.7985624,8.2319736
10004511.0,The National Film and Television School,2021/2022,switzerland,5,51.7577219,19.4722279893751,46.7985624,8.2319736
10007762.0,Glasgow Caledonian University,2021/2022,switzerland,5,55.86746635,-4.250245389417843,46.7985624,8.2319736
10002681.0,Glasgow School of Art,2021/2022,switzerland,5,55.8663077,-4.263900066705968,46.7985624,8.2319736
10007794.0,The University of Glasgow,2021/2022,switzerland,50,55.87341905,-4.289052856658881,46.7985624,8.2319736
10002718.0,Goldsmiths College,2021/2022,switzerland,25,51.47328395,-0.0366267475526088,46.7985624,8.2319736
10007146.0,The University of Greenwich,2021/2022,switzerland,15,0.0,0.0,46.7985624,8.2319736
10007825.0,Guildhall School of Music and Drama,2021/2022,switzerland,10,51.5195225,-0.0923747345451661,46.7985624,8.2319736
10040812.0,Harper Adams University,2021/2022,switzerland,5,52.78025975,-2.4322511730575487,46.7985624,8.2319736
10080811.0,Hartpury University,2021/2022,switzerland,5,0.0,0.0,46.7985624,8.2319736
10007764.0,Heriot-Watt University,2021/2022,switzerland,15,55.91029585,-3.323447514558347,46.7985624,8.2319736
10007147.0,University of Hertfordshire,2021/2022,switzerland,10,51.75174425,-0.2390497944594473,46.7985624,8.2319736
10007148.0,The University of Huddersfield,2021/2022,switzerland,5,0.0,0.0,46.7985624,8.2319736
10007149.0,The University of Hull,2021/2022,switzerland,15,53.7690324,-0.3674979,46.7985624,8.2319736
10003270.0,"Imperial College of Science, Technology and Medicine",2021/2022,switzerland,125,0.0,0.0,46.7985624,8.2319736
10013220.0,Institute of Art - London Limited,2021/2022,switzerland,5,0.0,0.0,46.7985624,8.2319736
10035638.0,Institute of Contemporary Music Performance,2021/2022,switzerland,10,51.544477650000005,-0.2023217978406776,46.7985624,8.2319736
10007767.0,Keele University,2021/2022,switzerland,5,53.0016756,-2.270694218876779,46.7985624,8.2319736
10007150.0,The University of Kent,2021/2022,switzerland,25,51.29508745,1.0673312821552283,46.7985624,8.2319736
10003645.0,King's College London,2021/2022,switzerland,225,51.50308545,-0.090002121148269,46.7985624,8.2319736
10003678.0,Kingston University,2021/2022,switzerland,15,51.4030739,-0.3032181426130893,46.7985624,8.2319736
10007768.0,The University of Lancaster,2021/2022,switzerland,40,54.0098429,-2.787576781958986,46.7985624,8.2319736
10003854.0,Leeds Arts University,2021/2022,switzerland,5,53.80880495,-1.5511542789300523,46.7985624,8.2319736
10003861.0,Leeds Beckett University,2021/2022,switzerland,10,53.826144150000005,-1.5933537200236456,46.7985624,8.2319736
10003798.0,Le Cordon Bleu Limited,2021/2022,switzerland,5,0.0,0.0,46.7985624,8.2319736
10034449.0,Leeds Conservatoire,2021/2022,switzerland,5,53.79752125,-1.5329031748790376,46.7985624,8.2319736
10007795.0,The University of Leeds,2021/2022,switzerland,45,53.8430407,-1.58866989583375,46.7985624,8.2319736
10007796.0,The University of Leicester,2021/2022,switzerland,10,52.6082649,-1.081000558579433,46.7985624,8.2319736
10003956.0,Liverpool Hope University,2021/2022,switzerland,5,53.4129148,-2.968953655934631,46.7985624,8.2319736
10003957.0,Liverpool John Moores University,2021/2022,switzerland,10,53.41238439999999,-2.980926958955171,46.7985624,8.2319736
10003945.0,The Liverpool Institute for Performing Arts,2021/2022,switzerland,5,0.0,0.0,46.7985624,8.2319736
10006842.0,The University of Liverpool,2021/2022,switzerland,15,0.0,0.0,46.7985624,8.2319736
10007162.0,"University of the Arts, London",2021/2022,switzerland,115,51.51768525,-0.1163358438934449,46.7985624,8.2319736
10007769.0,London Business School,2021/2022,switzerland,30,51.5263869,-0.1611521852618121,46.7985624,8.2319736
10007797.0,University of London (Institutes and activities),2021/2022,switzerland,5,0.0,0.0,46.7985624,8.2319736
10004036.0,London Film School Limited,2021/2022,switzerland,5,0.0,0.0,46.7985624,8.2319736
