UKPRN,HE Provider,Algeria,Angola,Benin,Botswana,Burkina Faso,Burundi,Cameroon,Cape Verde,Central African Republic,Chad,Comoros,Congo,Congo (Democratic Republic) {formerly Zaire},Djibouti,Egypt,Equatorial Guinea,Eritrea,Ethiopia,Gabon,"Gambia, The",Ghana,Guinea,Guinea-Bissau,Ivory Coast,Kenya,Kingdom of eSwatini,Lesotho,Liberia,Libya,Madagascar,Malawi,Mali,Mauritania,Mauritius,Morocco,Mozambique,Namibia,Niger,Nigeria,Rwanda,Sao Tome And Principe,Senegal,Seychelles,Sierra Leone,Somalia,South Africa,South Sudan,"St Helena, Ascension and Tristan da Cunha",Sudan,Swaziland,Tanzania,Togo,Tunisia,Uganda,Western Sahara,Zambia,Zimbabwe,Africa not otherwise specified,Total Africa,Total
10007837,Royal Northern College of Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275
10007779,The Royal Veterinary College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,755
10007803,The University of St. Andrews,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,25,0,0,0,0,0,0,35,0,0,0,0,0,0,5,5,0,0,5,0,125,"5,425"
10007839,SAE Education Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,90
10007782,"St George's, University of London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,285
10008026,St Mary's University College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
10007843,"St Mary's University, Twickenham",0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,55,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,105,945
10007156,The University of Salford,15,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,25,0,0,0,25,0,0,0,5,0,0,0,0,5,5,0,0,0,"1,150",0,0,0,0,0,0,5,0,0,5,0,10,0,0,10,0,0,10,0,"1,295","4,325"
10007780,SOAS University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,10,0,0,0,35,5,0,0,0,0,5,20,0,0,0,0,0,0,0,5,0,5,5,0,150,"2,130"
10005700,SRUC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
10005790,Sheffield Hallam University,5,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,30,0,0,0,10,0,0,0,5,0,5,0,0,0,5,0,0,0,"1,415",0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,10,0,"1,505","5,205"
10007157,The University of Sheffield,5,0,0,25,0,0,5,0,0,0,0,0,0,0,95,0,0,0,0,0,15,0,0,0,50,0,0,0,20,0,5,0,0,10,5,0,0,0,135,0,0,0,5,0,0,15,0,0,5,0,5,0,0,5,0,5,10,0,435,"10,960"
10006022,Solent University,0,0,0,0,0,0,5,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,200,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,260,"2,305"
10007158,The University of Southampton,0,0,0,5,0,0,5,0,0,0,0,0,0,0,25,0,0,0,0,0,10,0,0,0,10,0,0,0,5,0,0,0,0,15,5,0,0,0,70,5,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,5,0,195,"8,635"
10006093,Spurgeon's College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10006299,Staffordshire University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,770
10008098,Study Group,55,0,0,0,0,0,5,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,"3,040"
10007804,The University of Stirling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,55,0,0,0,15,0,0,0,0,5,5,0,0,0,5,0,5,0,235,0,0,0,0,0,5,35,0,0,5,0,5,0,0,10,0,5,5,0,420,"4,235"
10037449,University of St Mark and St John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30
10008010,Stranmillis University College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
10007805,The University of Strathclyde,30,5,0,5,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,35,0,0,0,15,0,0,0,25,0,15,0,0,5,15,0,0,0,230,0,0,0,0,0,0,20,0,0,5,0,10,0,0,10,0,5,5,0,475,"5,305"
10014001,University of Suffolk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"1,345"
10007159,The University of Sunderland,0,0,0,0,0,0,5,0,0,0,0,0,0,0,80,0,0,0,0,5,150,0,0,0,25,0,0,0,0,0,0,0,0,0,85,0,0,0,"1,655",5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,10,0,"2,035","4,990"
10007160,The University of Surrey,10,5,0,5,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,165,0,0,0,0,0,0,15,0,0,5,0,5,0,5,5,0,5,5,0,335,"3,910"
10007806,The University of Sussex,15,5,0,5,0,0,5,0,0,0,0,0,0,0,150,0,0,5,0,0,20,0,0,0,35,0,0,0,5,0,10,0,0,5,10,10,0,0,120,0,0,0,0,0,0,35,0,0,10,0,5,0,5,10,0,15,10,0,495,"5,725"
10007855,Swansea University,5,0,0,10,0,0,5,0,0,0,0,0,0,0,25,0,0,5,0,5,50,0,0,0,35,0,0,0,0,0,5,0,0,5,0,0,0,0,605,0,0,0,0,0,0,15,0,0,5,0,5,0,0,10,0,5,50,0,855,"4,270"
10083403,The Engineering and Design Institute London,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007161,Teesside University,10,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,185,0,0,5,5,0,0,0,5,0,0,0,0,0,10,0,0,0,"1,900",0,0,0,0,0,0,5,0,0,5,0,0,0,0,10,0,0,10,0,"2,170","6,125"
10008017,Trinity Laban Conservatoire of Music and Dance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,390
10007858,University of Wales Trinity Saint David,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,910
10068157,University Centre Peterborough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10007114,University of the Highlands and Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,320
10007807,Ulster University,10,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,40,0,0,0,5,0,0,0,0,0,0,0,0,0,50,0,0,0,"1,515",0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,5,0,"1,680","7,160"
10039956,The University of Law,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,125,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,5,5,0,305,"1,945"
10007784,University College London,5,0,0,10,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,15,0,0,0,35,0,0,0,5,5,0,0,0,20,40,0,0,0,65,0,0,0,5,0,0,45,0,0,5,0,10,0,10,0,0,5,5,0,370,"24,145"
10007793,University of South Wales,5,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,20,0,0,0,5,0,5,0,0,5,5,0,0,0,730,0,0,0,0,5,0,15,0,0,0,0,15,0,0,0,0,5,15,0,870,"4,425"
10007163,The University of Warwick,5,0,0,10,0,0,0,0,0,0,0,0,0,0,35,0,0,5,0,0,30,0,0,0,55,0,0,0,0,0,5,0,0,20,40,0,5,0,130,5,0,0,5,0,0,20,0,0,10,0,10,0,5,5,0,5,15,0,420,"11,065"
10007361,Waverley Abbey College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10007164,"University of the West of England, Bristol",25,10,0,5,0,0,30,0,0,0,0,0,0,0,140,0,0,0,0,5,115,0,0,0,60,0,0,0,5,0,5,0,0,65,10,0,5,0,"1,160",5,0,0,5,5,0,40,0,0,10,0,5,0,0,15,0,10,45,0,"1,790","7,895"
10007800,The University of the West of Scotland,45,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,725,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,60,"1,050","5,050"
10032288,West Dean College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
10006566,The University of West London,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,65,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,125,"3,990"
10007165,The University of Westminster,30,10,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,5,0,5,30,0,0,5,15,0,0,0,10,5,0,0,0,5,75,5,5,0,225,0,0,0,0,0,0,15,0,0,5,0,0,0,15,5,0,0,0,0,535,"7,035"
10003614,The University of Winchester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,35,535
10007166,The University of Wolverhampton,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,15,0,0,5,10,0,0,0,0,0,0,0,0,0,5,0,0,0,630,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,0,700,"1,935"
10007139,University of Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,165,985
10007833,Wrexham University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,40,"1,375"
10007657,Writtle University College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50
10007713,York St John University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,"1,355"
10007167,The University of York,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,15,0,0,0,10,0,0,0,5,0,5,0,0,0,5,0,0,0,65,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,15,10,0,175,"5,905"
,Total,830,275,30,455,10,30,520,5,5,10,0,30,90,10,"3,470",10,20,220,20,150,"3,755",15,0,155,"2,740",35,15,25,495,40,340,15,25,895,"1,460",145,140,20,"43,520",180,5,85,135,150,50,"2,255",40,20,390,0,635,20,225,830,0,540,"1,435",85,"67,105","675,200"
