ukprn,he_provider,year,country,students,school_lat,school_lon
10007784.0,University College London,2021/2022,italy,475,51.52420305,-0.13300072425929543
10007793.0,University of South Wales,2021/2022,italy,20,51.5860894,-2.990616
10007164.0,"University of the West of England, Bristol",2021/2022,italy,80,51.50076785,-2.5503106339491204
10007800.0,The University of the West of Scotland,2021/2022,italy,40,56.458393599999994,-2.97443952793637
10006566.0,The University of West London,2021/2022,italy,165,51.5070185,-0.3028075365414086
10007165.0,The University of Westminster,2021/2022,italy,275,51.5168987,-0.14330516808711596
10003614.0,The University of Winchester,2021/2022,italy,10,51.0626897,-1.3328889649771818
10007166.0,The University of Wolverhampton,2021/2022,italy,15,52.5719739,-1.9699298
10007713.0,York St John University,2021/2022,italy,5,53.9653269,-1.0806968459195583
10007783.0,The University of Aberdeen,2021/2022,latvia,15,57.1639306,-2.100875776271873
10007849.0,Abertay University,2021/2022,latvia,5,56.4631526,-2.97467889452203
10007856.0,Aberystwyth University,2021/2022,latvia,5,52.41554955,-4.065054179671381
10000291.0,Anglia Ruskin University,2021/2022,latvia,10,52.20338815,0.1350225704824107
10007152.0,University of Bedfordshire,2021/2022,latvia,10,51.877732449999996,-0.41005165765760376
10037544.0,BIMM University,2021/2022,latvia,10,51.4795566,-0.1960698
10007760.0,Birkbeck College,2021/2022,latvia,5,51.52184485,-0.13021550670673807
10007140.0,Birmingham City University,2021/2022,latvia,5,52.4822706,-1.8888147987150585
10006840.0,The University of Birmingham,2021/2022,latvia,5,52.435015899999996,-1.947159562796694
10000712.0,University College Birmingham,2021/2022,latvia,5,52.481672,-1.9061374380791707
10000385.0,The Arts University Bournemouth,2021/2022,latvia,5,50.7418816,-1.8976735
10000824.0,Bournemouth University,2021/2022,latvia,5,50.7226231,-1.8641233438403426
10000961.0,Brunel University London,2021/2022,latvia,5,51.5326092,-0.47404989072672915
10000975.0,Buckinghamshire New University,2021/2022,latvia,5,51.62782205,-0.75343598276741
10007788.0,The University of Cambridge,2021/2022,latvia,15,52.1867003,0.13650796363903167
10007814.0,Cardiff University,2021/2022,latvia,5,51.4886911,-3.1794825
10001478.0,"City, University of London",2021/2022,latvia,20,51.527658200000005,-0.10352447335648303
10001726.0,Coventry University,2021/2022,latvia,70,52.4056372,-1.4997222676795412
10006427.0,University for the Creative Arts,2021/2022,latvia,15,51.2162625,-0.8060567021382656
10001883.0,De Montfort University,2021/2022,latvia,15,52.63047175,-1.1402281049813487
10007851.0,University of Derby,2021/2022,latvia,10,52.937954700000006,-1.497999105195924
10007852.0,The University of Dundee,2021/2022,latvia,10,56.45796755,-2.9821483135375493
10007143.0,University of Durham,2021/2022,latvia,5,54.7743725,-1.5766714
10007789.0,The University of East Anglia,2021/2022,latvia,15,52.62106225,1.2356187242525833
10007144.0,The University of East London,2021/2022,latvia,5,51.5075713,0.0641476
10007772.0,Edinburgh Napier University,2021/2022,latvia,5,55.93110635,-3.2093902303057424
10007790.0,The University of Edinburgh,2021/2022,latvia,25,55.948366449999995,-3.185681320007981
10007791.0,The University of Essex,2021/2022,latvia,25,51.538100850000006,0.7123974191663069
10008640.0,Falmouth University,2021/2022,latvia,15,50.1489643,-5.07044720681594
10007762.0,Glasgow Caledonian University,2021/2022,latvia,5,55.86746635,-4.250245389417843
10002681.0,Glasgow School of Art,2021/2022,latvia,5,55.8663077,-4.263900066705968
10007794.0,The University of Glasgow,2021/2022,latvia,15,55.873419049999995,-4.289052856658881
10002718.0,Goldsmiths College,2021/2022,latvia,5,51.473283949999995,-0.03662674755260884
10007825.0,Guildhall School of Music and Drama,2021/2022,latvia,5,51.5195225,-0.09237473454516612
10007764.0,Heriot-Watt University,2021/2022,latvia,5,55.91029585,-3.323447514558347
10007147.0,University of Hertfordshire,2021/2022,latvia,5,51.75174425,-0.23904979445944738
10007150.0,The University of Kent,2021/2022,latvia,5,51.29508745,1.0673312821552285
10003645.0,King's College London,2021/2022,latvia,25,51.50308545,-0.09000212114826903
10003678.0,Kingston University,2021/2022,latvia,5,51.403073899999995,-0.3032181426130893
10007768.0,The University of Lancaster,2021/2022,latvia,25,54.009842899999995,-2.787576781958986
10003861.0,Leeds Beckett University,2021/2022,latvia,5,53.826144150000005,-1.5933537200236456
10007795.0,The University of Leeds,2021/2022,latvia,25,53.8430407,-1.58866989583375
10007796.0,The University of Leicester,2021/2022,latvia,5,52.608264899999995,-1.081000558579433
10007162.0,"University of the Arts, London",2021/2022,latvia,30,51.51768525,-0.11633584389344499
10004048.0,London Metropolitan University,2021/2022,latvia,5,51.517382299999994,-0.08834959925816331
10004078.0,London South Bank University,2021/2022,latvia,15,51.497703200000004,-0.10180887720295356
10004063.0,London School of Economics and Political Science,2021/2022,latvia,5,51.51459765,-0.11642199104621423
10004113.0,Loughborough University,2021/2022,latvia,5,52.763845,-1.237258153986855
10007798.0,The University of Manchester,2021/2022,latvia,15,51.57236815,-1.3114536688023473
10004351.0,Middlesex University,2021/2022,latvia,20,51.65912265,-0.13334151025218616
10007799.0,Newcastle University,2021/2022,latvia,10,54.98017505,-1.6146802127187847
10007154.0,University of Nottingham,2021/2022,latvia,5,52.9387428,-1.2002956927457427
10004797.0,The Nottingham Trent University,2021/2022,latvia,35,52.95814555,-1.1545502016035694
10004930.0,Oxford Brookes University,2021/2022,latvia,10,51.755223,-1.2301040395972822
10007774.0,The University of Oxford,2021/2022,latvia,5,51.765921399999996,-1.2631250075112073
10007801.0,University of Plymouth,2021/2022,latvia,5,50.3757001,-4.139378575455437
10007155.0,The University of Portsmouth,2021/2022,latvia,10,50.7938881,-1.0978796
10007775.0,Queen Mary University of London,2021/2022,latvia,15,51.52471385,-0.03931044284306251
10005389.0,Ravensbourne University London,2021/2022,latvia,5,51.50165815,0.005704460486348751
10007802.0,The University of Reading,2021/2022,latvia,5,56.4650368,-2.961257790665237
10005500.0,Robert Gordon University,2021/2022,latvia,15,57.1187364,-2.139306576766816
10007776.0,Roehampton University,2021/2022,latvia,5,51.4485315,-0.24401071122664614
10007835.0,Royal Academy of Music,2021/2022,latvia,5,51.52346355,-0.15186193316208124
10007777.0,Royal College of Art,2021/2022,latvia,5,51.4792809,-0.17045508721674918
10007778.0,Royal College of Music,2021/2022,latvia,5,51.499477600000006,-0.17710071827517998
10005553.0,Royal Holloway and Bedford New College,2021/2022,latvia,10,51.424449550000006,-0.5642561069587715
10007803.0,The University of St. Andrews,2021/2022,latvia,5,56.3429876,-2.7939691452666806
10007156.0,The University of Salford,2021/2022,latvia,5,53.48650835,-2.2638280058838722
10005790.0,Sheffield Hallam University,2021/2022,latvia,5,53.38172635,-1.462795139475161
10007157.0,The University of Sheffield,2021/2022,latvia,5,53.3806759,-1.4840345
10006022.0,Solent University,2021/2022,latvia,25,50.9086815,-1.4005162611321633
10007805.0,The University of Strathclyde,2021/2022,latvia,10,55.8618812,-4.241956565778082
10014001.0,University of Suffolk,2021/2022,latvia,5,52.05192825,1.1640592563471208
10007160.0,The University of Surrey,2021/2022,latvia,5,51.24307815,-0.5900544877514773
10007855.0,Swansea University,2021/2022,latvia,5,51.6080596,-3.9773969
10007784.0,University College London,2021/2022,latvia,15,51.52420305,-0.13300072425929543
10007793.0,University of South Wales,2021/2022,latvia,5,51.5860894,-2.990616
10007164.0,"University of the West of England, Bristol",2021/2022,latvia,15,51.50076785,-2.5503106339491204
10006566.0,The University of West London,2021/2022,latvia,10,51.5070185,-0.3028075365414086
10007165.0,The University of Westminster,2021/2022,latvia,35,51.5168987,-0.14330516808711596
10007783.0,The University of Aberdeen,2021/2022,lithuania,25,57.1639306,-2.100875776271873
10007849.0,Abertay University,2021/2022,lithuania,5,56.4631526,-2.97467889452203
10007856.0,Aberystwyth University,2021/2022,lithuania,5,52.41554955,-4.065054179671381
10000291.0,Anglia Ruskin University,2021/2022,lithuania,45,52.20338815,0.1350225704824107
10007857.0,Bangor University,2021/2022,lithuania,5,53.2300234,-4.13008199555879
10000571.0,Bath Spa University,2021/2022,lithuania,5,51.374858,-2.438714578176041
10007152.0,University of Bedfordshire,2021/2022,lithuania,20,51.877732449999996,-0.41005165765760376
10005343.0,Queen's University Belfast,2021/2022,lithuania,5,54.5842881,-5.933656245995208
10037544.0,BIMM University,2021/2022,lithuania,25,51.4795566,-0.1960698
10007760.0,Birkbeck College,2021/2022,lithuania,10,51.52184485,-0.13021550670673807
10007140.0,Birmingham City University,2021/2022,lithuania,20,52.4822706,-1.8888147987150585
10006840.0,The University of Birmingham,2021/2022,lithuania,25,52.435015899999996,-1.947159562796694
10000712.0,University College Birmingham,2021/2022,lithuania,25,52.481672,-1.9061374380791707
10000385.0,The Arts University Bournemouth,2021/2022,lithuania,10,50.7418816,-1.8976735
10000824.0,Bournemouth University,2021/2022,lithuania,10,50.7226231,-1.8641233438403426
10031982.0,BPP University,2021/2022,lithuania,5,51.50537905,-0.22337950306706675
10007786.0,The University of Bristol,2021/2022,lithuania,15,51.50076785,-2.5503106339491204
10000961.0,Brunel University London,2021/2022,lithuania,40,51.5326092,-0.47404989072672915
10000975.0,Buckinghamshire New University,2021/2022,lithuania,10,51.62782205,-0.75343598276741
10007788.0,The University of Cambridge,2021/2022,lithuania,40,52.1867003,0.13650796363903167
10007814.0,Cardiff University,2021/2022,lithuania,15,51.4886911,-3.1794825
10001478.0,"City, University of London",2021/2022,lithuania,25,51.527658200000005,-0.10352447335648303
10007761.0,Courtauld Institute of Art,2021/2022,lithuania,5,51.51149315,-0.11772887582631139
10001726.0,Coventry University,2021/2022,lithuania,180,52.4056372,-1.4997222676795412
10006427.0,University for the Creative Arts,2021/2022,lithuania,30,51.2162625,-0.8060567021382656
10001883.0,De Montfort University,2021/2022,lithuania,45,52.63047175,-1.1402281049813487
10007851.0,University of Derby,2021/2022,lithuania,40,52.937954700000006,-1.497999105195924
10007852.0,The University of Dundee,2021/2022,lithuania,20,56.45796755,-2.9821483135375493
10007143.0,University of Durham,2021/2022,lithuania,10,54.7743725,-1.5766714
10007789.0,The University of East Anglia,2021/2022,lithuania,15,52.62106225,1.2356187242525833
10007144.0,The University of East London,2021/2022,lithuania,5,51.5075713,0.0641476
10007772.0,Edinburgh Napier University,2021/2022,lithuania,10,55.93110635,-3.2093902303057424
10007790.0,The University of Edinburgh,2021/2022,lithuania,80,55.948366449999995,-3.185681320007981
10007791.0,The University of Essex,2021/2022,lithuania,70,51.538100850000006,0.7123974191663069
10008640.0,Falmouth University,2021/2022,lithuania,65,50.1489643,-5.07044720681594
10007762.0,Glasgow Caledonian University,2021/2022,lithuania,10,55.86746635,-4.250245389417843
10002681.0,Glasgow School of Art,2021/2022,lithuania,5,55.8663077,-4.263900066705968
10007794.0,The University of Glasgow,2021/2022,lithuania,45,55.873419049999995,-4.289052856658881
10007145.0,University of Gloucestershire,2021/2022,lithuania,5,51.8731804,-2.2239706215311656
10002718.0,Goldsmiths College,2021/2022,lithuania,15,51.473283949999995,-0.03662674755260884
10007764.0,Heriot-Watt University,2021/2022,lithuania,5,55.91029585,-3.323447514558347
10007147.0,University of Hertfordshire,2021/2022,lithuania,20,51.75174425,-0.23904979445944738
10007149.0,The University of Hull,2021/2022,lithuania,5,53.773250649999994,-0.3670415117318655
10035638.0,Institute of Contemporary Music Performance,2021/2022,lithuania,5,51.544477650000005,-0.20232179784067766
10007150.0,The University of Kent,2021/2022,lithuania,5,51.29508745,1.0673312821552285
10003645.0,King's College London,2021/2022,lithuania,50,51.50308545,-0.09000212114826903
10003678.0,Kingston University,2021/2022,lithuania,5,51.403073899999995,-0.3032181426130893
10007768.0,The University of Lancaster,2021/2022,lithuania,65,54.009842899999995,-2.787576781958986
10003861.0,Leeds Beckett University,2021/2022,lithuania,5,53.826144150000005,-1.5933537200236456
10007795.0,The University of Leeds,2021/2022,lithuania,35,53.8430407,-1.58866989583375
10007796.0,The University of Leicester,2021/2022,lithuania,30,52.608264899999995,-1.081000558579433
10007162.0,"University of the Arts, London",2021/2022,lithuania,60,51.51768525,-0.11633584389344499
10004048.0,London Metropolitan University,2021/2022,lithuania,35,51.517382299999994,-0.08834959925816331
10004078.0,London South Bank University,2021/2022,lithuania,15,51.497703200000004,-0.10180887720295356
10004063.0,London School of Economics and Political Science,2021/2022,lithuania,15,51.51459765,-0.11642199104621423
10004113.0,Loughborough University,2021/2022,lithuania,5,52.763845,-1.237258153986855
10007798.0,The University of Manchester,2021/2022,lithuania,115,51.57236815,-1.3114536688023473
10004351.0,Middlesex University,2021/2022,lithuania,55,51.65912265,-0.13334151025218616
10007799.0,Newcastle University,2021/2022,lithuania,115,54.98017505,-1.6146802127187847
10007154.0,University of Nottingham,2021/2022,lithuania,15,52.9387428,-1.2002956927457427
10004797.0,The Nottingham Trent University,2021/2022,lithuania,50,52.95814555,-1.1545502016035694
10004930.0,Oxford Brookes University,2021/2022,lithuania,10,51.755223,-1.2301040395972822
10007774.0,The University of Oxford,2021/2022,lithuania,20,51.765921399999996,-1.2631250075112073
10007801.0,University of Plymouth,2021/2022,lithuania,5,50.3757001,-4.139378575455437
10007155.0,The University of Portsmouth,2021/2022,lithuania,15,50.7938881,-1.0978796
10007775.0,Queen Mary University of London,2021/2022,lithuania,25,51.52471385,-0.03931044284306251
10007802.0,The University of Reading,2021/2022,lithuania,10,56.4650368,-2.961257790665237
10005500.0,Robert Gordon University,2021/2022,lithuania,15,57.1187364,-2.139306576766816
10007776.0,Roehampton University,2021/2022,lithuania,5,51.4485315,-0.24401071122664614
10007835.0,Royal Academy of Music,2021/2022,lithuania,5,51.52346355,-0.15186193316208124
10005561.0,Royal Conservatoire of Scotland,2021/2022,lithuania,10,55.86638255,-4.257549087975787
10005553.0,Royal Holloway and Bedford New College,2021/2022,lithuania,5,51.424449550000006,-0.5642561069587715
10007803.0,The University of St. Andrews,2021/2022,lithuania,10,56.3429876,-2.7939691452666806
10007156.0,The University of Salford,2021/2022,lithuania,10,53.48650835,-2.2638280058838722
10007780.0,SOAS University of London,2021/2022,lithuania,10,51.5218979,-0.1288676341954016
10007157.0,The University of Sheffield,2021/2022,lithuania,15,53.3806759,-1.4840345
10006022.0,Solent University,2021/2022,lithuania,20,50.9086815,-1.4005162611321633
10006299.0,Staffordshire University,2021/2022,lithuania,5,53.009474749999995,-2.1742692248780635
10007805.0,The University of Strathclyde,2021/2022,lithuania,5,55.8618812,-4.241956565778082
10014001.0,University of Suffolk,2021/2022,lithuania,20,52.05192825,1.1640592563471208
10007159.0,The University of Sunderland,2021/2022,lithuania,10,54.912210900000005,-1.375076642822353
